0.496364 -0.807890 4.430000 
0.499520 -0.741467 5.120000 
0.499965 1.111397 3.350000 
0.500826 0.363380 2.660000 
0.501901 -1.180451 4.690000 
0.506115 0.411709 5.750000 
0.506404 0.650810 5.900000 
0.506435 -0.900505 3.720000 
0.507044 1.198912 4.980000 
0.507486 0.650357 5.690000 
0.509605 -0.392923 4.900000 
0.511726 -0.826786 4.840000 
0.512648 0.311188 5.100000 
0.514322 0.485479 5.860000 
0.515182 0.412035 4.770000 
0.518021 0.858948 5.710000 
0.518661 -1.074368 2.860000 
0.522446 0.367749 5.890000 
0.522843 1.127997 5.290000 
0.522553 -0.733327 5.570000 
0.523133 -0.363215 5.440000 
0.524158 -0.367635 4.000000 
0.524844 0.054279 5.880000 
0.526108 -0.148534 5.510000 
0.529553 -0.523387 5.360000 
0.531530 -0.780155 5.140000 
0.533095 1.237676 4.520000 
0.533100 0.048463 3.820000 
0.533109 0.048462 3.820000 
0.534390 0.951145 5.000000 
0.535476 0.235428 6.000000 
0.536992 1.132878 6.000000 
0.537190 0.581108 5.520000 
0.537131 -0.266900 5.860000 
0.537546 1.123953 5.620000 
0.538110 0.002470 5.430000 
0.539583 1.264098 3.950000 
0.540179 0.452859 5.690000 
0.540199 -0.071389 5.620000 
0.540766 0.006165 5.950000 
0.541296 0.738970 2.170000 
0.541352 0.738991 4.840000 
0.543712 -0.511083 4.700000 
0.547139 1.348892 5.270000 
0.548839 1.328544 5.220000 
0.552868 0.395490 5.030000 
0.555523 0.409697 2.020000 
0.561302 0.660946 4.790000 
0.562243 1.019829 5.720000 
0.564026 -0.759266 5.840000 
0.565342 0.452933 4.980000 
0.565900 0.610827 3.020000 
0.570581 0.340549 5.710000 
0.573718 0.149787 5.640000 
0.573765 -0.175212 6.000000 
0.574770 -0.031635 5.940000 
0.578224 0.529077 5.150000 
0.579316 0.422004 5.970000 
0.579984 -0.041552 5.650000 
0.580075 0.370402 5.230000 
0.580430 -0.535991 5.270000 
0.580912 0.154619 4.370000 
0.580925 -0.366284 5.870000 
0.581167 0.266891 5.710000 
0.581990 0.772155 4.830000 
0.583702 0.891422 5.310000 
0.586093 -1.183843 5.570000 
0.587492 -0.718255 5.910000 
0.591478 -1.182183 5.670000 
0.592790 0.437276 5.580000 
0.593030 0.450189 5.790000 
0.593798 0.582404 5.250000 
0.596083 -0.898821 3.550000 
0.598265 -0.111861 5.500000 
0.598670 0.597505 4.870000 
0.599806 0.590925 4.010000 
0.602924 1.010682 5.750000 
0.602819 0.030899 5.600000 
0.603262 1.003989 5.990000 
0.603304 0.347539 5.580000 
0.606925 0.500095 5.300000 
0.608443 0.827094 5.320000 
0.608580 -0.051748 4.950000 
0.610871 -0.976189 5.810000 
0.615836 0.875460 5.570000 
0.618819 -1.198123 4.080000 
0.619919 0.007124 5.300000 
0.620252 -0.187876 5.430000 
0.620488 -0.308031 5.880000 
0.621067 0.015661 5.430000 
0.621931 0.974830 5.200000 
0.622479 -0.415438 5.200000 
0.623942 0.722666 5.800000 
0.623640 -1.285169 5.990000 
0.624008 -0.891491 5.900000 
0.630870 0.872928 5.190000 
0.632481 0.185395 5.480000 
0.632628 -1.052417 5.370000 
0.636145 0.877675 4.720000 
0.637372 -0.214283 4.880000 
0.637608 -0.267527 5.860000 
0.640133 -0.349578 5.890000 
0.641794 -0.832354 4.250000 
0.644084 0.555213 5.560000 
0.646388 -0.589878 5.130000 
0.647056 0.147862 4.280000 
0.647146 0.518006 5.290000 
0.649948 0.522586 5.900000 
0.651358 1.176501 4.630000 
0.657486 0.440618 5.890000 
0.661626 0.039780 5.260000 
0.661853 -1.380566 5.270000 
0.676023 1.556623 2.000000 
0.664141 -0.265844 4.740000 
0.664348 0.631055 5.150000 
0.664478 -0.017849 5.360000 
0.667720 0.603047 5.840000 
0.667769 0.262598 6.000000 
0.668586 -0.604522 5.900000 
0.671779 -0.492515 4.970000 
0.675603 -0.136955 5.730000 
0.679813 0.651383 5.710000 
0.680389 0.605578 5.390000 
0.680714 0.097825 4.880000 
0.681233 -0.136469 5.530000 
0.681621 0.120403 5.790000 
0.681850 -0.524152 5.730000 
0.683817 0.135116 5.810000 
0.684036 0.217448 5.650000 
0.685525 0.676187 5.910000 
0.685424 -0.603267 5.780000 
0.687229 -0.916821 5.300000 
0.688584 1.147576 5.790000 
0.688643 -0.059062 5.650000 
0.690643 1.270996 5.180000 
0.691258 -0.526755 5.840000 
0.693595 0.383481 5.450000 
0.696444 0.005942 4.070000 
0.696770 -0.206989 4.830000 
0.696623 -1.191277 4.110000 
0.697713 -0.748369 4.740000 
0.699582 -0.164767 5.800000 
0.701412 -0.951849 5.220000 
0.701507 -0.695376 4.120000 
0.701763 0.472476 5.300000 
0.704084 0.012348 5.760000 
0.705511 -0.253712 5.980000 
0.707807 -0.669691 5.990000 
0.708640 0.701668 4.900000 
0.709076 0.349448 5.740000 
0.709710 -0.886404 5.400000 
0.711968 0.934334 5.840000 
0.712223 0.961906 5.760000 
0.713110 0.056678 3.470000 
0.713840 0.483751 4.650000 
0.716679 0.773273 5.440000 
0.716654 -0.241661 4.250000 
0.717207 0.859333 4.110000 
0.718591 0.267429 5.780000 
0.720169 1.183854 5.950000 
0.720291 0.176718 4.270000 
0.720373 0.217410 5.190000 
0.720921 -0.323931 4.470000 
0.722270 -1.111640 5.750000 
0.722599 -1.179927 4.840000 
0.733858 1.421539 5.780000 
0.733295 0.510623 4.520000 
0.735989 0.319292 5.830000 
0.737016 0.439785 5.900000 
0.737835 -1.095967 5.260000 
0.738278 -0.565363 4.460000 
0.739294 0.304990 5.320000 
0.741837 -0.487455 5.390000 
0.742341 0.475952 3.620000 
0.743310 -0.625363 5.930000 
0.743949 -1.309988 4.740000 
0.745007 0.668935 4.220000 
0.745174 -0.622435 5.480000 
0.745614 0.975676 3.760000 
0.746811 -0.366369 4.770000 
0.748888 0.263414 5.520000 
0.749049 0.612061 4.550000 
0.749902 0.817679 5.870000 
0.751407 1.202412 5.940000 
0.757815 -0.670627 5.930000 
0.757932 -0.390321 5.930000 
0.758648 0.669261 5.350000 
0.761127 0.920998 3.940000 
0.767727 0.320122 5.820000 
0.768600 1.073845 5.590000 
0.769536 0.146474 5.970000 
0.770354 -0.155095 3.900000 
0.770465 0.314737 5.590000 
0.771224 -0.064591 5.170000 
0.774232 0.557510 5.100000 
0.774539 -0.416255 5.440000 
0.777677 0.360907 5.800000 
0.777592 -0.411785 5.810000 
0.778259 -0.703226 3.220000 
0.778312 -0.703226 4.310000 
0.780291 -0.048371 5.240000 
0.780695 0.692384 4.690000 
0.780441 -1.118047 4.980000 
0.781983 0.614208 4.940000 
0.782585 0.372622 4.630000 
0.782589 0.372628 4.630000 
0.784164 -0.440899 5.700000 
0.784645 0.716296 5.880000 
0.784588 -0.042823 5.550000 
0.784746 0.155647 4.710000 
0.785403 0.824282 5.490000 
0.789205 0.189905 5.950000 
0.789981 0.913825 5.260000 
0.791036 -0.133542 5.750000 
0.792986 -0.490072 5.880000 
0.794346 0.462013 5.920000 
0.794382 -0.173655 5.830000 
0.795408 -1.254748 5.510000 
0.795922 0.071568 2.550000 
0.796340 0.076161 5.620000 
0.796335 -0.412110 4.090000 
0.797744 -0.133935 5.330000 
0.798601 -0.819648 5.800000 
0.801494 -1.042409 5.120000 
0.804598 -0.132459 5.260000 
0.807126 0.933972 2.940000 
0.808686 0.678026 3.410000 
0.809800 0.440943 5.460000 
0.810402 0.989803 4.770000 
0.813695 1.386120 5.520000 
0.813904 0.230335 5.640000 
0.814562 -0.106068 5.260000 
0.818254 1.118098 5.890000 
0.818155 -1.378480 5.670000 
0.821755 0.714940 2.110000 
0.825731 0.866028 4.050000 
0.827570 0.783033 3.790000 
0.827999 0.507638 5.750000 
0.832452 0.207389 5.970000 
0.835366 0.691481 4.610000 
0.836766 0.344456 4.350000 
0.838314 1.421904 5.910000 
0.838713 1.298452 4.840000 
0.838566 -0.505716 3.800000 
0.839446 0.475872 5.780000 
0.840259 0.116433 5.570000 
0.840505 -1.000239 5.780000 
0.841696 -0.020688 5.070000 
0.844619 0.840958 5.920000 
0.851048 0.367451 4.880000 
0.853000 0.533455 5.610000 
0.855180 0.997383 5.820000 
0.855025 -0.153739 4.810000 
0.854971 -1.350532 5.510000 
0.856883 0.889133 5.050000 
0.858444 0.561854 6.000000 
0.861903 -0.833211 5.840000 
0.863610 0.685748 5.980000 
0.863209 -1.091943 5.530000 
0.863754 0.768497 5.490000 
0.864603 -0.502395 5.920000 
0.865147 -1.090740 5.240000 
0.866043 -0.392688 4.870000 
0.866135 0.016418 5.420000 
0.867463 0.876645 5.170000 
0.867440 -0.323728 5.830000 
0.867808 0.597429 4.820000 
0.869636 0.874424 5.040000 
0.870453 0.058999 4.850000 
0.871055 -0.379543 3.740000 
0.871331 -0.420819 5.650000 
0.872766 -0.751497 4.260000 
0.873012 0.472623 5.920000 
0.873587 1.145914 4.740000 
0.875544 1.356734 5.450000 
0.874806 0.507130 4.460000 
0.878097 0.064327 5.680000 
0.878649 0.369237 5.310000 
0.879266 -0.412307 5.500000 
0.879693 0.756358 4.950000 
0.881621 0.856551 5.940000 
0.882911 0.481982 5.550000 
0.885311 0.362167 5.080000 
0.887489 0.859034 5.330000 
0.892106 0.431659 5.500000 
0.892307 0.870340 1.810000 
0.892959 0.585440 5.800000 
0.894027 1.127302 5.170000 
0.894257 0.157749 3.610000 
0.897274 -1.209965 5.960000 
0.900959 -0.476577 5.930000 
0.904539 0.170030 3.730000 
0.906082 -0.622550 5.700000 
0.908168 -0.196800 5.740000 
0.908571 0.856405 4.990000 
0.909760 0.590177 5.720000 
0.912160 0.870112 5.590000 
0.913125 1.046228 4.260000 
0.914319 0.864188 4.690000 
0.913836 -1.098272 4.710000 
0.915078 -0.221027 5.580000 
0.915322 -0.118578 5.990000 
0.916792 1.027701 4.600000 
0.916355 -0.743902 5.770000 
0.916036 -1.367361 5.680000 
0.917147 0.967898 5.100000 
0.918675 0.198016 5.130000 
0.919575 0.837770 4.340000 
0.919755 0.839662 5.820000 
0.919369 -0.826646 5.980000 
0.919539 -0.088398 4.740000 
0.920182 0.108178 5.920000 
0.920256 -1.160277 5.810000 
0.920710 0.225943 4.130000 
0.926420 0.838262 5.470000 
0.929303 1.481837 5.610000 
0.927690 0.803942 5.310000 
0.927918 -0.879069 5.660000 
0.928230 0.163756 5.760000 
0.928628 0.619041 5.910000 
0.929619 -0.164895 3.730000 
0.932653 0.696485 5.800000 
0.933062 0.959571 5.980000 
0.933319 -0.377371 4.270000 
0.936332 0.427118 5.990000 
0.942834 -0.195186 5.580000 
0.944250 -0.304669 5.250000 
0.945388 0.841210 4.320000 
0.946479 0.010426 5.900000 
0.946849 0.007178 4.300000 
0.947671 -0.702722 4.590000 
0.953869 -0.128836 5.850000 
0.956192 -0.098022 5.970000 
0.959855 0.053514 5.550000 
0.963262 -0.090772 5.530000 
0.965573 0.656004 5.550000 
0.970288 1.103392 5.100000 
0.970192 -0.557234 4.980000 
0.970663 0.343969 5.690000 
0.970993 0.592912 4.980000 
0.972667 1.046722 5.740000 
0.972724 -0.651047 4.590000 
0.973468 0.834135 3.020000 
0.974634 -0.170227 3.530000 
0.976008 -0.182833 5.600000 
0.978456 -1.130911 3.840000 
0.979456 0.563648 3.860000 
0.980159 -0.020136 5.240000 
0.980372 0.636453 5.600000 
0.981536 0.424056 5.460000 
0.981849 0.420983 3.710000 
0.982053 0.005340 5.560000 
0.983103 0.433651 5.660000 
0.983331 0.743228 3.780000 
0.983302 0.427159 4.300000 
0.983272 -0.826382 5.720000 
0.985268 0.105745 5.340000 
0.986001 0.425422 3.880000 
0.986356 0.428681 5.770000 
0.986816 0.797385 5.660000 
0.987217 1.172924 5.790000 
0.987238 1.105626 4.810000 
0.987252 -0.211036 4.430000 
0.987373 0.118895 5.920000 
0.988178 0.418102 4.170000 
0.988564 -0.511857 5.920000 
0.990293 -0.405599 4.220000 
0.991481 -1.295561 3.260000 
0.993233 0.420837 2.870000 
0.993836 -0.416506 5.240000 
0.995004 -0.526339 5.530000 
0.996617 0.194630 5.080000 
0.996993 0.408901 5.450000 
0.997839 -0.656435 5.320000 
0.997923 -0.364643 5.820000 
0.997868 -0.656402 4.750000 
0.998230 0.004136 5.910000 
1.000540 0.767387 5.950000 
1.000554 0.419933 3.630000 
1.000661 0.421387 5.060000 
1.001347 1.236951 5.400000 
1.001609 -0.631621 4.170000 
1.002479 1.143680 4.420000 
1.002264 0.577659 5.150000 
1.002822 1.104784 5.830000 
1.004641 0.784920 5.660000 
1.005592 0.446562 5.230000 
1.006293 1.244998 4.620000 
1.012526 0.599781 5.790000 
1.012888 0.114203 5.690000 
1.015861 -0.093409 5.490000 
1.018003 0.302544 5.970000 
1.019443 -0.818258 5.920000 
1.020254 0.849184 5.760000 
1.019918 -0.606004 5.100000 
1.020233 -0.429382 4.640000 
1.020684 1.011909 5.790000 
1.022274 0.556578 2.880000 
1.022838 -0.051411 4.720000 
1.023105 -0.704173 5.710000 
1.027071 -0.211000 5.990000 
1.030391 0.835586 5.390000 
1.032527 0.612373 5.500000 
1.033205 0.884866 5.280000 
1.034170 0.392432 5.620000 
1.035639 1.066592 5.030000 
1.036920 1.100854 4.950000 
1.038558 0.698395 2.910000 
1.039111 -0.235600 2.960000 
1.041952 -1.071457 4.560000 
1.042820 -0.095311 5.840000 
1.043383 0.624763 4.050000 
1.045540 -0.219299 5.590000 
1.047342 -0.418985 4.630000 
1.050600 -0.531982 5.930000 
1.050766 0.218128 3.420000 
1.051365 0.317666 5.870000 
1.051324 -1.084708 4.510000 
1.053109 -1.065849 4.960000 
1.054443 -0.026896 5.280000 
1.055507 0.174632 5.680000 
1.059154 0.004840 5.390000 
1.061547 0.104671 3.900000 
1.064106 0.095008 5.320000 
1.064988 0.143204 5.450000 
1.065935 0.049481 5.350000 
1.066873 0.420837 5.510000 
1.066815 -0.223105 5.620000 
1.067530 1.032497 5.040000 
1.068322 0.385513 4.350000 
1.071125 0.384238 5.890000 
1.072192 -0.482439 5.590000 
1.074705 1.198701 5.870000 
1.076731 0.878851 4.280000 
1.076687 0.481809 5.180000 
1.078442 0.506265 5.220000 
1.082680 0.302754 5.920000 
1.085483 0.663997 5.520000 
1.085774 0.832800 4.010000 
1.087185 0.233966 5.950000 
1.087819 0.342356 5.510000 
1.088262 -0.285825 5.440000 
1.095204 1.511619 5.840000 
1.092904 1.408383 5.130000 
1.092999 -0.120694 5.440000 
1.094828 -0.153783 5.680000 
1.095113 0.462277 5.400000 
1.094892 -0.732748 4.930000 
1.095814 0.586284 5.730000 
1.097243 0.096527 5.710000 
1.098309 -0.355117 5.790000 
1.099502 -0.119189 4.040000 
1.106910 0.134797 5.290000 
1.108609 0.161808 4.890000 
1.108670 -0.738000 3.860000 
1.110525 -0.178855 4.900000 
1.110327 -1.090208 3.340000 
1.111509 0.174854 5.220000 
1.112008 -1.085285 5.450000 
1.112894 0.706641 4.700000 
1.112992 0.844954 4.150000 
1.114362 -0.133425 4.420000 
1.115564 0.155324 4.290000 
1.117438 -0.898437 4.260000 
1.119353 -1.034850 4.440000 
1.120986 0.935741 5.200000 
1.121859 1.079505 5.690000 
1.122856 1.009882 5.720000 
1.123144 0.359266 4.920000 
1.123303 -0.112817 5.940000 
1.125698 -0.589723 3.560000 
1.125150 -1.399911 5.690000 
1.127609 0.877867 4.600000 
1.128060 0.376729 5.640000 
1.131870 0.873559 5.470000 
1.131677 -0.772449 5.330000 
1.132632 0.369101 5.500000 
1.133406 0.380116 5.360000 
1.134174 0.272862 3.650000 
1.134902 0.245071 5.580000 
1.136116 0.888779 5.550000 
1.136255 0.729748 5.950000 
1.136668 0.477447 4.950000 
1.136954 0.603377 4.930000 
1.137714 0.263573 5.260000 
1.137778 -0.360072 5.380000 
1.138416 1.136921 5.260000 
1.138039 0.107125 5.760000 
1.138105 -0.132372 5.850000 
1.137962 -1.423772 5.770000 
1.141347 0.001844 5.860000 
1.142016 0.811608 4.820000 
1.143230 1.060053 5.400000 
1.143472 0.986249 5.910000 
1.142871 -1.106141 5.240000 
1.144051 0.245802 5.720000 
1.145476 0.363499 5.910000 
1.146385 0.447404 5.380000 
1.147888 0.306276 3.760000 
1.148426 -0.434291 5.810000 
1.149992 0.292921 5.630000 
1.150540 0.366301 6.000000 
1.151064 -0.065236 5.170000 
1.151910 0.165239 5.110000 
1.152495 -0.593541 3.960000 
1.152954 0.304558 4.800000 
1.154733 0.595764 5.730000 
1.155337 0.592779 5.790000 
1.156696 0.332443 5.970000 
1.156863 -1.068648 5.930000 
1.158531 0.389192 4.210000 
1.158738 0.387554 5.270000 
1.159038 0.313000 4.310000 
1.161784 0.548786 5.280000 
1.162627 0.398261 4.290000 
1.162763 0.272692 4.490000 
1.163896 0.256907 4.690000 
1.167146 1.410553 5.400000 
1.166917 0.401450 5.520000 
1.167693 0.195800 5.870000 
1.168526 -1.091045 5.740000 
1.170063 0.377428 5.710000 
1.172942 1.462565 5.510000 
1.171680 0.257380 5.910000 
1.171902 0.285629 4.970000 
1.172263 0.024222 5.540000 
1.172491 0.278692 3.840000 
1.172686 0.334855 3.540000 
1.172689 -0.339472 5.940000 
1.172872 0.277098 3.410000 
